rd_ad,room_id,uid,score,dt
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,210880909,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,37192254,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213043735,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,22443741,5300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,31417506,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213816072,5700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,199353245,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,5236888,1200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212619587,3900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213688810,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,19057818,2700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,12401496,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,54087387,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,67189330,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,176997644,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214016138,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,172825606,5400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,8889141,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,180500232,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,166857214,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,56093392,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,181847892,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,17107841,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,145026934,1100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,22673450,5600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,207107654,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,63316125,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213395545,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,193458858,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,8652987,5600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,11960671,5200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213175688,2700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212544740,1600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,159211289,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,194812717,2200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,62457257,3400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,30357933,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,2622324,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,197753863,700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213104603,5900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212578134,3900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,55178536,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,211647159,900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,53616780,5600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,198178097,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,18534143,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,4062591,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,12992531,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,3408871,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,126697426,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,16387215,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,208855556,3400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,54211859,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,166644006,3100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,210813449,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,43327509,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212614542,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213974749,5600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,184175361,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,151629952,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213119383,2200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,106936830,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,198446330,5300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,70848683,3200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,38973962,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213961183,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,39131511,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,140403968,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,46618077,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,186668622,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,12158859,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,102477103,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,11810209,2500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,26060312,4900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,28197335,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,6392918,4400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,207543525,2800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,354476,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,6665698,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,85479528,2600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,75981989,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,100033837,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212633220,1200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,14047825,2200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,174376910,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,52925967,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,155291847,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,36380284,2100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214172537,1200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,110548640,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,2566294,2700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,18632345,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,194466666,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213399693,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,173843075,300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,17687053,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,108358774,2100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,23036871,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,59050793,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214730621,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,21321566,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,24200747,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,56549416,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,5104920,5700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,140359633,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,169143217,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,209235672,1100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,54581126,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,43014648,3300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,167296161,2900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213180466,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,58912566,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,184203211,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212896002,600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,5129275,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,113967323,5800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,38913648,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,26450782,3700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,36733302,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,206068988,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,55445261,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,48803624,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212589480,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,6568734,1300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,46684767,5600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,185991683,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,210891506,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,75708479,1400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,209729155,4200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,14617275,4400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,8736169,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,205024264,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,24955758,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,23931533,2500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,44477800,5200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,175155292,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,44768239,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,36417282,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212538377,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,181941688,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,34393396,3700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214350739,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,108726364,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,193410759,2500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,79711203,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,47502877,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,190883957,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,187235198,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,148833712,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,165388735,1100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,110064461,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212819265,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,30721522,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,32877687,4800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,168626446,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,71198176,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,161363631,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,119555427,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212422738,5600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,68040903,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,53154398,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,109437943,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,10340244,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212611496,5700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,200847478,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,3537003,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,109557849,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,148689652,700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,22615199,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,62811514,2900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,6206561,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,66190873,3200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,18062249,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,2905588,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,60959830,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,211196590,1200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,40242174,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,214293398,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,46934779,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,38672329,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,146154814,4400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212570535,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,106461823,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,19741158,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,81909312,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,201028414,4200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,67747666,100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213065411,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,16757220,4200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,195114127,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,150017442,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,49648742,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,6673503,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212726980,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,41532347,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,197709836,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,83892189,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,174215109,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212649361,4200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,51177518,1900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,108337116,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,80642835,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,192900172,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,46560185,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213780870,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,210240337,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,190728249,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,181717022,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,4049785,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,46453858,3700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,70464006,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,136833588,3200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213084514,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212518653,800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,17767402,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,160810895,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,32772801,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,201361491,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,38830359,4100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,137174306,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,4717327,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,23960739,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,10596863,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,45217798,4800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,14810320,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,134449814,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,2432705,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,23543718,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213388057,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,25234394,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213195389,5700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,34084958,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,10404764,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,16883051,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,10528279,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,131272300,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,696540,4900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213148746,5800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212714933,5700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,33360195,2200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,206615112,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213148140,4200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,50433652,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,166535721,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,766863,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212697619,5200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213626326,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,156320484,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,208353900,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,63210543,3400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,203702094,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,195578759,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,52145481,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,4563581,2200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,56709294,2100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,106242956,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212808586,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,202712927,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,193953115,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,211639609,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,62195144,3900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213128903,1400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,56298858,3900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,182888718,5400.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,25257426,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,61635941,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,205272950,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,140158368,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,28645552,1000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,72337109,600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,208623283,5100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,19598806,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,49654180,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213031914,5900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213965204,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,19640027,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,143711016,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213209967,2500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212568253,1300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,179244854,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,193053314,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,42906324,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212045274,2100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,206808396,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,56892146,5300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,77775742,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,46339042,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,24074633,1300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,6053446,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212813133,900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,178183563,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,61038351,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,39349128,1200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,162858047,2300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,14278949,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,51652954,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,61837471,4300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,169293840,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,177266866,1800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,179327111,4800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212414227,3200.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,18151609,900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,74698400,2000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,6386630,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,18934364,5700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,45712206,4500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,62477706,5700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,208999701,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212479809,2500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,43248121,3000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,19453142,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213046177,5000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,95386824,1500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,14672794,5800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,210898695,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,106545653,4000.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,211473634,2100.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,178282502,1600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,4751078,5900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,77399594,3600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,106794078,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213364802,2300.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,146324834,4900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,198382577,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,6519753,2700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,26404986,3500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,143830407,500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212654841,1900.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,213062131,4700.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212326739,3800.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212755405,4600.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,85141766,5500.0,20180801
aa3f1d75c5685c14385d46ce87ada463,fr:5320990,212733534,5500.0,20180801
