res
"54553504,55"
"38701172,40"
"212460600,6"
"18036318,47"
"64983461,28"
"100088916,50"
"48450222,57"
"5605794,19"
"52272916,5"
"154664021,55"
"145799735,52"
"21842199,20"
"127441798,57"
"34700743,44"
"41780054,40"
"175930825,50"
"106839609,57"
"212878910,27"
"208425915,35"
"49609533,54"
"9535530,25"
"130703422,12"
"165886498,20"
"22651100,21"
"37232543,23"
"37294198,15"
"21990159,45"
"205146892,5"
"92055276,55"
"145584308,31"
"23535443,10"
"38880897,55"
"173453970,30"
"42910159,15"
"210406681,21"
"1335168,5"
"106871796,15"
"31553229,45"
"212610408,36"
"161997447,10"
"186926342,30"
"213084929,10"
"76667043,42"
"22399933,55"
"6706379,13"
"176873019,25"
"212753608,4"
"41053946,26"
"212785019,31"
"10931194,45"
"108453123,50"
"106139150,20"
"213425324,10"
"213157250,17"
"180701261,30"
"184152710,30"
"17816427,45"
"213902740,22"
"61082493,6"
"35174722,54"
"214504676,33"
"213150178,56"
"196802041,41"
"212292836,55"
"213147154,45"
"207328707,10"
"16900318,53"
"22149335,6"
"27903378,49"
"212368965,10"
"179422016,55"
"212738142,20"
"122643785,10"
"177428745,17"
"214346825,55"
"213144365,33"
"63626900,35"
"195993177,35"
"213416071,36"
"18737662,55"
"62516086,35"
"203696983,55"
"189330804,45"
"24018763,16"
"212530002,30"
"214373489,20"
"214530145,45"
"213422529,45"
"214548039,59"
"116323126,35"
"34113284,58"
"48363655,29"
"38118693,50"
"18400184,35"
"171088042,15"
"37062976,4"
"43334870,43"
"48345294,32"
"62757522,31"
"170900640,36"
"16906996,15"
"213229040,59"
"213445249,21"
"33266599,6"
"11899120,41"
"213233164,12"
"194865919,15"
"189805045,44"
"75684917,30"
"13129313,28"
"111453856,44"
"144283357,5"
"18864256,42"
"61094354,45"
"8882486,35"
"192021533,35"
"76672907,34"
"118187721,32"
"108331769,18"
"205390240,5"
"32287318,27"
"44625667,30"
"140146154,35"
"11150435,5"
"99669180,30"
"17919749,30"
"90791691,35"
"51421147,25"
"90146255,15"
"20635913,41"
"213622227,20"
"167492510,40"
"125438074,35"
"212606488,50"
"213770671,57"
"79677570,10"
"137933381,55"
"197355201,46"
"114841812,20"
"195410204,35"
"36028389,30"
"47780415,50"
"29176297,31"
"213096167,36"
"212756575,7"
"413778,22"
"176590353,40"
"147695159,17"
"166127557,45"
"95205811,6"
"206759672,47"
"165675495,2"
"46145886,37"
"175023723,10"
"213169972,53"
"15786437,3"
"18619352,55"
"9367080,7"
"179252,56"
"64987092,57"
"194312560,15"
"214128882,35"
"10227230,5"
"23698286,55"
"52220875,39"
"26006888,45"
"160856458,39"
"184478457,55"
"212966464,5"
"213055313,55"
"213142853,57"
"49000387,35"
"74787061,45"
"127526205,23"
"57822531,55"
"212623303,57"
"10991310,40"
"10163641,21"
"33406686,36"
"74244688,54"
"38204728,42"
"178491988,15"
"12951023,45"
"71509320,16"
"103019705,37"
"3668928,55"
